
-115.28123213174626,-68.0253107307647
-115.28123213174626,-80.80535263039093
-115.28123213174626,-87.7337930826497
-115.28123213174626,-90.44838201891679
-115.28123213174626,-97.11293238678802
-115.28123213174626,-98.28146358438744
-118.86384123213993,-101.49833851641478
-118.86384123213993,-102.11704179205931
-118.86384123213993,-102.62738170289848
-118.86384123213993,-102.62738170289848
-134.91547181651964,-34.24340119440772
-134.91547181651964,-39.92495201800391
-143.85165052911267,-64.25838690869642
-150.4756389154587,-91.61731492543312
-169.87997696735218,-113.32864168061138
-179.65656988175456,-134.16469870103074
-179.65656988175456,-148.64158404769816
-179.65656988175456,-149.61628479704558
-179.65656988175456,-155.82706599215737
-179.65656988175456,-156.0149013696999
-179.65656988175456,-156.0149013696999
-179.65656988175456,-156.0149013696999
-179.65656988175456,-156.02182397472615
-179.65656988175456,-156.02182397472615
-179.65656988175456,-156.02182397472615
-144.6415778374027,7.784496515314252
-144.6415778374027,1.1616197091100484
-144.6415778374027,-1.6601018518899555
-144.6415778374027,-5.275061229707379
-144.6415778374027,-6.850346981215849
-144.6415778374027,-18.014217530763588
-144.6415778374027,-19.266443845649565+
-178.4413235271482,-31.465633126130918
-178.4413235271482,-35.50030315217927
-178.4413235271482,-44.23722962780424
-178.4413235271482,-45.78966161828574
-178.4413235271482,-49.24931484709859
-178.4413235271482,-49.24931484709859
-178.4413235271482,-53.14497520732032
-178.4413235271482,-57.372912623527455
-51.83563273514412,17.210192822739607
-165.83125312876436,-5.450362373939319
-165.83125312876436,-9.219014463909543
-165.83125312876436,-10.376512347618803
-165.83125312876436,-10.717326313611713
-165.83125312876436,-10.717326313611713
-165.83125312876436,-11.168878174740659
-165.83125312876436,-12.661427276799406
-165.83125312876436,-23.966893264751988
-165.83125312876436,-24.509641645154616
-165.83125312876436,-37.63117446990987
-170.75287255692197,-49.67574921317544
-170.75287255692197,-52.86160429091335
-170.75287255692197,-52.86160429091335
-170.75287255692197,-63.065304805683155
-44.819702462633806,15.953419091397892
-44.819702462633806,10.02744645444647
-44.819702462633806,6.599330481025813
-44.819702462633806,0.5532892033035277
-44.819702462633806,-0.9728596499634486
-44.819702462633806,-4.444561857533128
-44.819702462633806,-5.280070241299887
-44.819702462633806,-5.280070241299887
-50.779703201596334,-9.428796985872108
-151.05933857688183,-23.98337912518182
-151.05933857688183,-27.021444697710443
-151.05933857688183,-33.68905660293184
-151.05933857688183,-42.30509678979874
-151.05933857688183,-44.363038028306526
-151.05933857688183,-54.79088471755884
-151.05933857688183,-60.10741468086607
-151.05933857688183,-63.098901384684865
-151.05933857688183,-63.098901384684865
-156.75346632881312,-71.93910748450013
-156.75346632881312,-71.93910748450013
-187.97711510090528,-81.70965407468283
-187.97711510090528,-84.01527086379272
-187.97711510090528,-84.01527086379272
-187.97711510090528,-85.2570651584862
-187.97711510090528,-85.7927192222755
-187.97711510090528,-89.58545226858548
-187.97711510090528,-92.51923224033025
-187.97711510090528,-92.68138398379438
-187.97711510090528,-95.7040443790362
-187.97711510090528,-95.7040443790362
-187.97711510090528,-95.7040443790362
-187.97711510090528,-95.7040443790362
-187.97711510090528,-100.36501860723405
-187.97711510090528,-100.84682782126515
-187.97711510090528,-100.84682782126515
-187.97711510090528,-100.84682782126515
-187.97711510090528,-100.84682782126515
-187.97711510090528,-100.84682782126515
-187.97711510090528,-100.84682782126515
-187.97711510090528,-100.84682782126515
-156.44710017985582,5.793834485226069
-156.44710017985582,-3.4388551360612296
-156.44710017985582,-3.4388551360612296
-156.44710017985582,-5.61609755554625
-156.44710017985582,-7.640796255792186
-156.44710017985582,-14.813562420554588
-156.44710017985582,-34.50014954304414
-168.87591279229264,-44.308565520355884
-168.87591279229264,-54.86926718109737
-177.9634268640071,-57.471960935821095
-177.9634268640071,-61.543236057169
-177.9634268640071,-76.6311302349414
-177.9634268640071,-79.89078592562781
-177.9634268640071,-79.89078592562781
-177.9634268640071,-81.14822246403627
-177.9634268640071,-95.8726841110683
-177.9634268640071,-110.35570823669308
-177.9634268640071,-117.4365987168085
-180.87321320262828,-125.20886904792692
-165.7600513173516,-126.19364956854558
-177.56828624708055,-134.6291166263311
-186.65175011059637,-143.86241999809667
-186.65175011059637,-146.59340589546483
-186.65175011059637,-158.0414443532415
-186.65175011059637,-162.2794189283382
-186.65175011059637,-162.2794189283382
-186.65175011059637,-162.2794189283382
-186.65175011059637,-162.92118828098785
-186.65175011059637,-163.89862045407048
-190.21842211842372,-165.81374906524414
-190.21842211842372,-167.44918158529802
-190.21842211842372,-167.44918158529802
-190.21842211842372,-172.46038903561217
-190.21842211842372,-172.62603571506034
-190.21842211842372,-172.62603571506034
-190.21842211842372,-173.5682666451394
-190.21842211842372,-173.58331922373452
-190.21842211842372,-175.12766271763664
-29.446239190319204,36.80759588833935
-29.446239190319204,34.67173880235207
-29.527818699325366,26.94294284525371
-34.754631840759835,1.2130882659496658
-34.754631840759835,-7.04954621848327
-34.754631840759835,-7.224500119916585
-34.754631840759835,-12.295053812631144
-34.754631840759835,-12.535174562105988
-34.754631840759835,-23.85216703338282
-31.99529085530692,-31.697514357802696
-33.23389477674257,-32.06354658373485
-33.8483240396382,-32.401412679909065
-33.8483240396382,-32.54456515557254
-33.8483240396382,-32.561370370277224
-33.8483240396382,-32.600939885392854
-33.8483240396382,-32.69317022026602
-33.8483240396382,-32.743309866098045
-33.8483240396382,-32.76464835637356
-33.8483240396382,-32.76464835637356
-30.082661547305605,-32.76464835637356
-32.790026813072416,-32.80732214168974
-32.790026813072416,-32.81059472805666
-33.294938161311826,-32.90915741655338
-33.294938161311826,-32.98991296236697
-33.294938161311826,-32.98991296236697
-33.633771248055815,-33.007602458361426
-33.79605041900431,-33.007602458361426
-34.06873540536928,-33.007602458361426
-34.31109000624044,-33.09500254581862
-33.86797864060286,-33.09500254581862
-33.86797864060286,-33.09500254581862
-35.181651316557534,-33.273974819675395
-35.181651316557534,-33.425198062576634
-35.181651316557534,-33.425198062576634
-35.181651316557534,-33.425198062576634
-35.181651316557534,-33.425198062576634
-35.181651316557534,-33.54845469332073
-35.181651316557534,-33.68261604835912
-35.181651316557534,-33.68261604835912
-31.251887588433434,-33.68261604835912
-32.77399078356454,12.175236245781699
-34.93310196943473,-2.3161472269151493
-34.93310196943473,-11.122504000027499
-34.93310196943473,-24.6211185861916
-34.93310196943473,-31.961243064648222
-34.93310196943473,-32.08621597822161
-34.93310196943473,-32.23172940061695
-34.93310196943473,-32.31528759907331
-34.93310196943473,-32.42190535811653
-33.550895579136466,-32.56884078444297
-34.18500329665716,-33.05591325751318
-34.18500329665716,-33.06052176747577
-34.18500329665716,-33.06052176747577
-34.18500329665716,-33.23083620011082
-34.18500329665716,-33.23083620011082
-34.18500329665716,-33.23083620011082
-34.18500329665716,-33.23083620011082
-34.18500329665716,-33.23083620011082
-34.18500329665716,-33.23083620011082
-32.1280876365762,-33.252016122944525
-32.1280876365762,-33.252016122944525
-33.70731018289175,-33.51719315678614
-34.06873540536928,-33.551954196265086
-34.06873540536928,-33.551954196265086
-34.631154111313215,-33.64306566375709
-34.631154111313215,-33.764737153337464
-34.631154111313215,-33.764737153337464
-34.895644608059214,-33.795441969665035
-34.895644608059214,-33.795441969665035
-31.37461781584991,-33.795441969665035
-33.64023818930323,-33.795441969665035
-33.64023818930323,-33.795441969665035
-35.56150307212974,-33.975826687849654
-35.56150307212974,-33.975826687849654
-35.56150307212974,-34.10037814312882
-37.437703352568334,-34.45557585465462
-37.437703352568334,-34.5291369098748
-37.437703352568334,-34.88794835299873
-37.437703352568334,-35.01486835304422
-37.45760742610266,-35.17860150196584
-37.45760742610266,-35.24867105508518
-37.45760742610266,-35.3199773898301
-37.45760742610266,-35.3639751248189
-37.45760742610266,-35.4941641935593
-37.45760742610266,-35.4941641935593
-37.45760742610266,-35.57438758034213
-37.45760742610266,-35.67739894435348
-37.45760742610266,-35.67870377007754
-37.45760742610266,-35.67870377007754
-36.87215150743723,-35.74104042832423
-36.842032890093506,-8.222251807667043
-36.842032890093506,-24.06275126897567
-36.842032890093506,-33.01325004802187
-36.842032890093506,-33.28540914687344
-36.842032890093506,-33.55521326630309
-36.842032890093506,-33.63417572476469
-36.842032890093506,-33.99425224962898
-36.842032890093506,-34.053285454625694
-36.842032890093506,-34.18605410308962
-34.25531405716078,-34.25375239325861
-35.94548516668561,-34.34137446361676
-35.94548516668561,-34.51989034580167
-36.176497785885935,-34.701984153793
-36.176497785885935,-34.743011939256704
-36.176497785885935,-34.743011939256704
45.28697106946912,53.80867930541776
40.53739176655235,50.293911202775625
40.107370328596666,47.030908428206665
39.1516911256856,46.81667823186546
39.1516911256856,45.370317160364685
39.1516911256856,44.85050025564645
39.1516911256856,44.68114768480446
39.1516911256856,43.85403082457618
39.1516911256856,43.22812448861419
41.226617027532285,42.660525048058275
-18.041724359946578,38.72182435762131
-19.75703336826537,34.42807954643074
-19.941588052149374,33.88314917163309
-19.941588052149374,32.59737301999491
-29.27665441232149,27.719840095037174
-29.27665441232149,27.67000775793565
-29.27665441232149,11.60883117902362
-29.27665441232149,10.784189946970821
-29.27665441232149,9.544887908496799
41.415146968320556,52.195760355671865
41.415146968320556,50.80419592431824
37.818527481973675,49.336292168859444
37.818527481973675,48.64584544883137
33.970090793133316,48.17356687350107
33.970090793133316,47.102775537057006
-19.39919570001991,41.416289230687035
-19.39919570001991,40.71494703367058
-19.39919570001991,40.22452653519676
-23.586233465752176,35.240121590293164
-23.586233465752176,31.141332677353272
-23.586233465752176,30.84380152912867
-23.586233465752176,25.800853255122657
-23.586233465752176,21.87476966467655
-24.514764930113785,20.943693781179544
-24.514764930113785,20.23919808012526
-24.514764930113785,16.698770628727413
-24.514764930113785,16.698770628727413
-24.514764930113785,12.165583580291468
42.16548775955048,12.165583580291468
